ID,DtEmissão,DtVencimento,VlOriginal,Desconto,Prestador,Motivo,VlPago,DtPagamento,Saldo,Quitado,Observ,BancoSaida,NFSolicitada
6728,2025-06-10 00:00:00,2025-06-20 00:00:00,11200,0,55,Serviços tomados,11200,2025-06-18 00:00:00,0,S,,BS2,S
6729,2025-06-10 00:00:00,2025-06-20 00:00:00,10400,0,56,Serviços tomados,10400,2025-06-18 00:00:00,0,S,,BS2,S
6730,2025-06-10 00:00:00,2025-06-20 00:00:00,5427.5,0,56,Serviços tomados,5427.5,2025-06-18 00:00:00,0,S,HRS Anízio???,BS2,S
6731,2025-06-10 00:00:00,2025-06-20 00:00:00,2030,0,57,Serviços tomados,2030,2025-06-18 00:00:00,0,S,Zumbelli Configurador de Tributos,BS2,S
6732,2025-06-10 00:00:00,2025-06-20 00:00:00,5200,0,63,Serviços tomados,5200,2025-06-19 00:00:00,0,S,,BS2,S
6733,2025-06-10 00:00:00,2025-06-20 00:00:00,1560,0,64,Serviços tomados,1560,2025-06-17 00:00:00,0,S,,CONTABILIZEI,S
6734,2025-06-10 00:00:00,2025-06-20 00:00:00,6860,0,66,Serviços tomados,6860,2025-06-19 00:00:00,0,S,,BS2,S
6735,2025-06-10 00:00:00,2025-06-20 00:00:00,3360,0,68,Serviços tomados,3360,2025-06-23 00:00:00,0,S,,BS2,S
6736,2025-06-10 00:00:00,2025-06-20 00:00:00,780,0,73,Serviços tomados,780,2025-06-17 00:00:00,0,S,Diego,CONTABILIZEI,
6737,2025-06-10 00:00:00,2025-06-20 00:00:00,780,0,73,Serviços tomados,780,2025-06-17 00:00:00,0,S,p/ Andreia A.M.S dia 27/05 e 8 hrs dia 30/05,CONTABILIZEI,
6738,2025-06-10 00:00:00,2025-06-20 00:00:00,780,0,73,Serviços tomados,780,2025-06-17 00:00:00,0,S,Mariah dia 29/05,CONTABILIZEI,
6739,2025-06-10 00:00:00,2025-06-20 00:00:00,2340,0,73,Serviços tomados,2340,2025-06-17 00:00:00,0,S,,CONTABILIZEI,
6740,2025-06-10 00:00:00,2025-06-20 00:00:00,960,0,50080,Serviços tomados,960,2025-06-17 00:00:00,0,S,Atividades CP Domingues em 05/25 / 8 hrs para Eduardo Franco dia 30/05,CONTABILIZEI,S
6741,2025-06-10 00:00:00,2025-06-20 00:00:00,7440,0,60080,Serviços tomados,7440,2025-06-17 00:00:00,0,S,,BS2,S
6742,2025-06-10 00:00:00,2025-06-20 00:00:00,17000,0,60084,Serviços tomados,17000,2025-06-16 00:00:00,0,S,,CONTABILIZEI,S
6743,2025-06-10 00:00:00,2025-06-20 00:00:00,4160,0,60086,Serviços tomados,4160,2025-06-19 00:00:00,0,S,,BS2,S
6744,2025-06-10 00:00:00,2025-06-20 00:00:00,6012.5,0,60086,Serviços tomados,6012.5,2025-06-19 00:00:00,0,S,Zumbelli teste para virada,BS2,S
6745,2025-06-10 00:00:00,2025-06-20 00:00:00,10920,0,70089,Serviços tomados,10920,2025-06-19 00:00:00,0,S,,BS2,S
6746,2025-06-10 00:00:00,2025-06-20 00:00:00,21870,0,70091,Serviços tomados,21870,2025-06-17 00:00:00,0,S,,BS2,S
6747,2025-06-10 00:00:00,2025-06-20 00:00:00,16525,0,70088,Serviços tomados,16525,2025-06-16 00:00:00,0,S,"16K pagto serv.prestados e 525,00 reembolso de despesas",CONTABILIZEI,S
6749,2025-06-10 00:00:00,2025-06-20 00:00:00,6160,0,70093,Serviços tomados,6160,2025-06-17 00:00:00,0,S,,CONTABILIZEI,S
6750,2025-06-10 00:00:00,2025-06-20 00:00:00,220,0,70093,Serviços tomados,220,2025-06-17 00:00:00,0,S,neylor 4 hrs,CONTABILIZEI,S
6751,2025-06-10 00:00:00,2025-06-20 00:00:00,1320,0,70093,Serviços tomados,1320,2025-06-17 00:00:00,0,S,Andreia A.M.S 8 hrs e Randey 16 hrs,CONTABILIZEI,S
6752,2025-06-10 00:00:00,2025-06-20 00:00:00,2457,0,60081,Serviços tomados,2457,2025-06-19 00:00:00,0,S,189 hrs realizadas pelo Everson em Maio25,BS2,S
6753,2025-06-10 00:00:00,2025-06-20 00:00:00,5600,0,70094,Serviços tomados,5600,2025-06-19 00:00:00,0,S,,BS2,S
6754,2025-06-10 00:00:00,2025-06-20 00:00:00,1120,0,70094,Serviços tomados,1120,2025-06-19 00:00:00,0,S,Diego,BS2,S
6755,2025-06-10 00:00:00,2025-06-20 00:00:00,220,0,70098,Serviços tomados,220,2025-06-17 00:00:00,0,S,GFE Eduardo Franco,BS2,S
6756,2025-06-10 00:00:00,2025-06-20 00:00:00,15730,0,70096,Serviços tomados,15730,2025-06-17 00:00:00,0,S,Repasses outros p/ Marcelo Faccin,BS2,S
6757,2025-06-10 00:00:00,2025-06-20 00:00:00,8260,0,70092,Serviços tomados,8260,2025-06-20 00:00:00,0,S,Consultor Dener,BS2,S
6758,2025-06-12 00:00:00,2025-06-20 00:00:00,2400,0,42,Serviços tomados,2400,2025-06-12 00:00:00,0,S,2a etapa implantação Telecobranã TOTVS OESTE,CONTABILIZEI,S
6759,2025-06-13 00:00:00,2025-06-13 00:00:00,5500,0,43,Adiantamento Prestador,5500,2025-06-13 00:00:00,0,S,"Adiant,de 3500,00 em 13/06 / Adiant.2K em 26/06/25",BS2,S
6760,2025-06-16 00:00:00,2025-06-16 00:00:00,1514.78,0,70091,Combustível,1514.78,2025-06-16 00:00:00,0,S,,BS2,N
6761,2025-06-16 00:00:00,2025-06-18 00:00:00,2014.14,0,70091,Combustível,2014.14,2025-06-20 00:00:00,0,S,,BS2,N
6762,2025-06-16 00:00:00,2025-06-16 00:00:00,6050,0,70091,Serviços tomados,6050,2025-06-17 00:00:00,0,S,EDUARDO PESSOA,BS2,N
6763,2025-06-16 00:00:00,2025-06-16 00:00:00,320,0,34,Serviços tomados,320,2025-06-17 00:00:00,0,S,COMPLEMENTO MAIO25,BS2,N
6766,2025-06-17 00:00:00,2025-06-17 00:00:00,2695,0,70093,Serviços tomados,2695,2025-06-17 00:00:00,0,S,,CONTABILIZEI,N
6767,2025-07-01 00:00:00,2025-07-18 00:00:00,3022.5,0,32,Adiantamento Prestador,3022.5,2025-07-01 00:00:00,0,S,,BS2,S
6769,2025-07-04 00:00:00,2025-07-18 00:00:00,1000,0,40,Adiantamento Prestador,1000,2025-07-04 00:00:00,0,S,,BS2,S
6770,2025-07-08 00:00:00,2025-07-18 00:00:00,453.6,0,25,Combustível,453.6,2025-07-15 00:00:00,0,S,,CONTABILIZEI,S
6771,2025-07-08 00:00:00,2025-07-10 00:00:00,910,0,30,Serviços tomados,910,2025-07-10 00:00:00,0,S,Atendimento ao Triangulo Mineiro TBC,CONTABILIZEI,S
6773,2025-07-08 00:00:00,2025-07-18 00:00:00,4095,0,25,Serviços tomados,4095,2025-07-15 00:00:00,0,S,Acompanhamento em produção cliente 1001 - TOTVS Paulista,CONTABILIZEI,S
6774,2025-07-08 00:00:00,2025-07-18 00:00:00,5600,0,43,Serviços tomados,5600,2025-07-08 00:00:00,0,S,,BS2,S
6775,2025-07-08 00:00:00,2025-07-18 00:00:00,1680,0,43,Serviços tomados,1680,2025-07-08 00:00:00,0,S,CLIENTE KYOCERA,BS2,S
6776,2025-07-08 00:00:00,2025-07-18 00:00:00,2080,1560,32,Serviços tomados,520,2025-07-15 00:00:00,0,S,"Adiantado em 01/07/25 - 3022,50",BS2,S
6777,2025-07-08 00:00:00,2025-07-18 00:00:00,1462.5,1462.5,32,Serviços tomados,,,0,S,"Adiantado em 01/07/25 - 3022,50",BS2,S
6778,2025-07-08 00:00:00,2025-07-18 00:00:00,630,0,40,Serviços tomados,630,2025-07-10 00:00:00,0,S,,BS2,S
6779,2025-07-08 00:00:00,2025-07-18 00:00:00,7840,1000,40,Serviços tomados,6840,2025-07-10 00:00:00,0,S,,BS2,S
6780,2025-07-08 00:00:00,2025-07-18 00:00:00,560,0,40,Serviços tomados,560,2025-07-10 00:00:00,0,S,,BS2,S
6781,2025-07-08 00:00:00,2025-07-18 00:00:00,1680,0,40,Serviços tomados,1680,2025-07-10 00:00:00,0,S,,BS2,S
6785,2025-07-08 00:00:00,2025-07-18 00:00:00,80,0,34,Serviços tomados,80,2025-07-15 00:00:00,0,S,Arcanjo Qulidade,BS2,S
6787,2025-07-08 00:00:00,2025-07-18 00:00:00,4680,4680,39,Serviços tomados,0,2025-07-04 00:00:00,0,S,Pago diretamento pelo cliente Fernando Caritá,NUBANK,S
6788,2025-07-08 00:00:00,2025-07-18 00:00:00,1560,0,39,Adiantamento Prestador,1560,2025-07-25 00:00:00,0,S,CP Hildepablo RMO Meire Montovan,BS2,S
6790,2025-07-08 00:00:00,2025-07-18 00:00:00,1800,0,42,Serviços tomados,1800,2025-07-17 00:00:00,0,S,3a e 4a etapa (fim) projeto implnatação do Telecobrança cliente REFLIKO,CONTABILIZEI,S
6791,2025-07-08 00:00:00,2025-08-20 00:00:00,7333,0,42,Serviços tomados,7333,2025-07-17 00:00:00,0,S,"SHOP GRA Adiantamento ref. ao pgto da 1a etapa levantamento/documentação - 30% / adiantamento de 4.100,00 dia 15/07/25",CONTABILIZEI,S
6793,2025-07-08 00:00:00,2025-07-18 00:00:00,2250,0,48,Serviços tomados,2250,2025-07-15 00:00:00,0,S,,BS2,S
6794,2025-07-08 00:00:00,2025-07-18 00:00:00,11760,0,55,Serviços tomados,11760,2025-07-17 00:00:00,0,S,,BS2,S
6795,2025-07-08 00:00:00,2025-07-18 00:00:00,5720,0,56,Serviços tomados,5720,2025-07-16 00:00:00,0,S,,BS2,S
6796,2025-07-08 00:00:00,2025-07-18 00:00:00,8840,0,56,Serviços tomados,8840,2025-07-16 00:00:00,0,S,,BS2,S
6797,2025-07-08 00:00:00,2025-07-18 00:00:00,2600,0,63,Serviços tomados,2600,2025-07-16 00:00:00,0,S,,BS2,S
6798,2025-07-08 00:00:00,2025-07-18 00:00:00,2535,0,64,Serviços tomados,2535,2025-07-16 00:00:00,0,S,Atuação na RACCO Curitiba,CONTABILIZEI,S
6799,2025-07-08 00:00:00,2025-07-18 00:00:00,960,0,50080,Serviços tomados,960,2025-07-15 00:00:00,0,S,Projeto Thiago Domingues - cliente OPERGEL,CONTABILIZEI,S
6800,2025-07-10 00:00:00,2025-07-18 00:00:00,3200,0,34,Serviços tomados,3200,2025-07-15 00:00:00,0,S,Arcanjo Qulidade,BS2,S
6801,2025-07-11 00:00:00,2025-07-11 00:00:00,960.23,0,70091,Combustível,960.23,2025-07-15 00:00:00,0,S,,BS2,S
6802,2025-07-10 00:00:00,2025-07-18 00:00:00,520,0,73,Serviços tomados,520,2025-07-17 00:00:00,0,S,,BS2,S
6803,2025-07-10 00:00:00,2025-07-18 00:00:00,780,0,73,Serviços tomados,780,2025-07-17 00:00:00,0,S,,BS2,S
6804,2025-07-10 00:00:00,2025-07-18 00:00:00,480,0,50080,Adiantamento Prestador,480,2025-07-15 00:00:00,0,S,Pagamento de 1 dia 8 hrs EBRALI EIC,CONTABILIZEI,S
6805,2025-07-10 00:00:00,2025-07-18 00:00:00,3920,0,50081,Serviços tomados,3920,2025-07-11 00:00:00,0,S,Projeto 1001 Silvério acompanhamento em produção,BS2,S
6806,2025-07-10 00:00:00,2025-07-18 00:00:00,2170,0,50081,Serviços tomados,2170,2025-07-11 00:00:00,0,S,CP Jean,BS2,S
6807,2025-07-10 00:00:00,2025-08-20 00:00:00,560,0,50081,Adiantamento Prestador,560,2025-07-11 00:00:00,0,S,Adiantamento ref. a 1 dia que faltou do cliente 1001 Silvério,BS2,S
6808,2025-07-10 00:00:00,2025-07-18 00:00:00,396.8,0,50081,Combustível,396.8,2025-07-11 00:00:00,0,S,Reembolso de combustível cliente 1001 8 dias,BS2,S
6810,2025-07-10 00:00:00,2025-07-18 00:00:00,9880,0,60080,Serviços tomados,9880,2025-07-17 00:00:00,0,S,,BS2,S
6811,2025-07-10 00:00:00,2025-07-18 00:00:00,1632,0,60081,Serviços tomados,1632,2025-07-17 00:00:00,0,S,,BS2,S
6812,2025-07-10 00:00:00,2025-07-18 00:00:00,2437.5,0,70093,Serviços tomados,2437.5,2025-07-17 00:00:00,0,S,,CONTABILIZEI,S
6813,2025-07-10 00:00:00,2025-07-18 00:00:00,4972.5,0,70093,Serviços tomados,4972.5,2025-07-17 00:00:00,0,S,,CONTABILIZEI,S
6814,2025-07-10 00:00:00,2025-07-18 00:00:00,798.01,0,60081,Serviços tomados,798.01,2025-07-17 00:00:00,0,S,,BS2,S
6815,2025-07-10 00:00:00,2025-07-15 00:00:00,17000,0,60084,Serviços tomados,17000,2025-07-14 00:00:00,0,S,,CONTABILIZEI,S
6816,2025-07-10 00:00:00,2025-07-15 00:00:00,16000,0,70088,Serviços tomados,16000,2025-07-14 00:00:00,0,S,,CONTABILIZEI,S
6817,2025-07-10 00:00:00,2025-07-18 00:00:00,650,0,60086,Serviços tomados,650,2025-07-17 00:00:00,0,S,,BS2,S
6818,2025-07-10 00:00:00,2025-07-18 00:00:00,2340,0,60086,Serviços tomados,2340,2025-07-17 00:00:00,0,S,,BS2,S
6821,2025-07-10 00:00:00,2025-07-18 00:00:00,5200.01,0,70091,Serviços tomados,5200.01,2025-07-18 00:00:00,0,S,,BS2,S
6822,2025-07-10 00:00:00,2025-07-18 00:00:00,1680,0,51,Serviços tomados,1680,2025-07-15 00:00:00,0,S,Projeto Thiago Domingues,CONTABILIZEI,S
6823,2025-07-10 00:00:00,2025-07-18 00:00:00,3780,0,51,Serviços tomados,3780,2025-07-15 00:00:00,0,S,Acompanhamento cliente 1001,CONTABILIZEI,S
6824,2025-07-10 00:00:00,2025-07-18 00:00:00,99.2,0,51,Combustível,99.2,2025-07-15 00:00:00,0,S,,CONTABILIZEI,S
6825,2025-07-10 00:00:00,2025-07-18 00:00:00,12555,0,70091,Serviços tomados,12555,2025-07-18 00:00:00,0,S,,BS2,S
6826,2025-07-10 00:00:00,2025-07-18 00:00:00,2800,0,70094,Serviços tomados,2800,2025-07-17 00:00:00,0,S,,BS2,S
6827,2025-07-10 00:00:00,2025-07-18 00:00:00,3920,0,70094,Serviços tomados,3920,2025-07-17 00:00:00,0,S,,BS2,S
6828,2025-07-11 00:00:00,2025-07-18 00:00:00,18235,0,70096,Serviços tomados,18235,2025-07-16 00:00:00,0,S,,BS2,S
6829,2025-07-11 00:00:00,2025-07-14 00:00:00,650,0,50079,Serviços tomados,650,2025-07-14 00:00:00,0,S,Apoio ao Cleber na KYOCERA,BS2,S
6830,2025-07-15 00:00:00,2025-07-18 00:00:00,9230,0,45,Serviços tomados,9230,2025-07-17 00:00:00,0,S,,BS2,S
6831,2025-07-15 00:00:00,2025-07-18 00:00:00,5600,0,66,Serviços tomados,5600,2025-07-17 00:00:00,0,S,,BS2,S
6832,2025-07-17 00:00:00,2025-07-17 00:00:00,1580.75,0,70096,Combustível,1580.75,2025-07-17 00:00:00,0,S,,BS2,N
6834,2025-07-21 00:00:00,2025-09-19 00:00:00,1680,0,51,Adiantamento Prestador,1680,2025-07-01 00:00:00,0,S,"560,00 ref. a 1 dia pgto p/ receber da TOTVS Paulista Sorocaba 09/25 (Edu Franco / R$ 1120,00 antecipação",BS2,S
6835,2025-07-24 00:00:00,2025-07-24 00:00:00,1648.23,0,70091,Combustível,1648.23,2025-07-25 00:00:00,0,S,,BS2,N
6836,2025-07-23 00:00:00,2025-08-20 00:00:00,4000,0,43,Adiantamento Prestador,4000,2025-07-23 00:00:00,0,S,,CONTABILIZEI,N
6837,2025-07-31 00:00:00,2025-07-31 00:00:00,1810.15,0,70091,Combustível,1810.15,2025-07-30 00:00:00,0,S,,BS2,N
6841,2025-08-07 00:00:00,2025-08-07 00:00:00,1581.92,0,70091,Combustível,1581.92,2025-08-07 00:00:00,0,S,,BS2,N
6842,2025-08-01 00:00:00,2025-08-01 00:00:00,1495,0,44,Serviços tomados,1495,2025-08-04 00:00:00,0,S,Mariah falta p/ prox. Mês 9 hrs,CONTABILIZEI,S
6843,2025-08-01 00:00:00,2025-08-01 00:00:00,5037.5,0,44,Serviços tomados,5037.5,2025-08-04 00:00:00,0,S,CP Leandro Mello ECD/ECF,CONTABILIZEI,S
6844,2025-08-01 00:00:00,2025-08-20 00:00:00,3380,0,32,Serviços tomados,3380,2025-08-01 00:00:00,0,S,"Triangulo mineiro Tania e Diego, adiantei e paguei em 01/08",BS2,S
6845,2025-08-05 00:00:00,2025-08-05 00:00:00,845.52,0,70096,Combustível,845.52,2025-08-18 00:00:00,0,S,,BS2,S
6847,2025-08-06 00:00:00,2025-08-06 00:00:00,693.58,0,70096,Combustível,693.58,2025-08-06 00:00:00,0,S,,BS2,N
6848,2025-08-07 00:00:00,2025-08-20 00:00:00,7350,4000,43,Serviços tomados,3350,2025-08-07 00:00:00,0,S,,CONTABILIZEI,S
6849,2025-08-07 00:00:00,2025-08-20 00:00:00,11340,0,23,Serviços tomados,11340,2025-08-19 00:00:00,0,S,,BS2,S
6850,2025-08-07 00:00:00,2025-08-20 00:00:00,4800,0,23,Serviços tomados,4800,2025-08-19 00:00:00,0,S,"pagando 60,5 hrs do total combinado de 100 hrs.",BS2,S
6851,2025-08-07 00:00:00,2025-08-20 00:00:00,1355,0,25,Serviços tomados,1355,2025-08-18 00:00:00,0,S,"152,50 ref. as despesas com atendimento presencial",CONTABILIZEI,S
6852,2025-08-07 00:00:00,2025-08-20 00:00:00,9520,0,30,Serviços tomados,9520,2025-08-12 00:00:00,0,S,,BS2,S
6853,2025-08-07 00:00:00,2025-08-20 00:00:00,2560,0,34,Serviços tomados,2560,2025-08-18 00:00:00,0,S,,CONTABILIZEI,S
6854,2025-08-07 00:00:00,2025-08-20 00:00:00,14175,10000,40,Serviços tomados,4175,2025-08-18 00:00:00,0,S,desconto ref. a adiantamento de 10K em 01/08/25,BS2,S
6855,2025-08-07 00:00:00,2025-08-20 00:00:00,7000,0,42,Adiantamento Prestador,7000,2025-08-18 00:00:00,0,S,"Adiantamento ref. ao marco2 da SHOP GRA, com recebimento previsto para faturar em Set25",CONTABILIZEI,S
6856,2025-08-07 00:00:00,2025-08-20 00:00:00,11960,0,45,Serviços tomados,11960,2025-08-19 00:00:00,0,S,,BS2,S
6857,2025-08-07 00:00:00,2025-08-20 00:00:00,1225,0,48,Serviços tomados,1225,2025-08-18 00:00:00,0,S,,CONTABILIZEI,S
6859,2025-08-07 00:00:00,2025-08-20 00:00:00,4480,0,51,Serviços tomados,4480,2025-08-18 00:00:00,0,S,CTB P/ CP Thiago Domingues Laborsan 8 e OSSEL 56 hrs,BS2,S
6860,2025-08-07 00:00:00,2025-08-20 00:00:00,12320,0,55,Serviços tomados,12320,2025-08-19 00:00:00,0,S,,BS2,S
6861,2025-08-07 00:00:00,2025-08-20 00:00:00,7280,0,55,Serviços tomados,7280,2025-08-19 00:00:00,0,S,pagando 104 hrs do total combinado de 184 hrs,BS2,S
6862,2025-08-07 00:00:00,2025-08-20 00:00:00,7280,0,56,Serviços tomados,7280,2025-08-18 00:00:00,0,S,,BS2,S
6863,2025-08-07 00:00:00,2025-08-20 00:00:00,11440,5000,56,Serviços tomados,6440,2025-08-18 00:00:00,0,S,Desconto de 5k ref antecipação realizada em 08/08/25,BS2,S
6864,2025-08-07 00:00:00,2025-08-20 00:00:00,1120,0,63,Serviços tomados,1120,2025-08-18 00:00:00,0,S,NF de débito MAISROI360,BS2,S
6865,2025-08-07 00:00:00,2025-08-20 00:00:00,2730,0,64,Serviços tomados,2730,2025-08-18 00:00:00,0,S,,CONTABILIZEI,S
6869,2025-08-07 00:00:00,2025-08-20 00:00:00,1040,0,71,Serviços tomados,1040,2025-08-18 00:00:00,0,S,,BS2,S
6870,2025-08-07 00:00:00,2025-08-20 00:00:00,1040,0,71,Serviços tomados,1040,2025-08-18 00:00:00,0,S,NF de débito MAISROI360,BS2,S
6871,2025-08-07 00:00:00,2025-08-20 00:00:00,390,0,71,Serviços tomados,390,2025-08-18 00:00:00,0,S,Apoio a Aline projeto 1001,BS2,S
6873,2025-08-07 00:00:00,2025-08-20 00:00:00,1950,0,73,Serviços tomados,1950,2025-08-18 00:00:00,0,S,PROJETO FLUIG PROCESSO CONTRATOS,CONTABILIZEI,S
6874,2025-08-07 00:00:00,2025-08-20 00:00:00,390,0,73,Serviços tomados,390,2025-08-18 00:00:00,0,S,,CONTABILIZEI,S
6875,2025-08-07 00:00:00,2025-08-20 00:00:00,480,0,50080,Serviços tomados,480,2025-08-08 00:00:00,0,S,8 hrs Andreia Piva dia 21/07 Cliente DAXIA,CONTABILIZEI,S
6878,2025-08-07 00:00:00,2025-08-07 00:00:00,11700,0,60080,Serviços tomados,11700,2025-08-18 00:00:00,0,S,,BS2,S
6879,2025-08-08 00:00:00,2025-08-20 00:00:00,2600,0,70093,Serviços tomados,2600,2025-08-18 00:00:00,0,S,,BS2,S
6880,2025-08-08 00:00:00,2025-08-20 00:00:00,3640,0,70093,Serviços tomados,3640,2025-08-18 00:00:00,0,S,,BS2,S
6881,2025-08-08 00:00:00,2025-08-20 00:00:00,390,0,70093,Serviços tomados,390,2025-08-18 00:00:00,0,S,"Suporte Brasil Park, Maggi",BS2,S
6882,2025-08-08 00:00:00,2025-08-20 00:00:00,520,0,70093,Serviços tomados,520,2025-08-18 00:00:00,0,S,,BS2,S
6883,2025-08-08 00:00:00,2025-08-20 00:00:00,7700,0,60081,Serviços tomados,7700,2025-08-18 00:00:00,0,S,PROJETO RH RM,BS2,S
6884,2025-08-08 00:00:00,2025-08-20 00:00:00,4216,0,60081,Serviços tomados,4216,2025-08-18 00:00:00,0,S,ECD e ECF para Andreia MAS,BS2,S
6885,2025-08-08 00:00:00,2025-08-20 00:00:00,791,0,60081,Serviços tomados,791,2025-08-18 00:00:00,0,S,Participação nas hrs do Everson,BS2,S
6886,2025-08-08 00:00:00,2025-08-20 00:00:00,2108,0,60081,Serviços tomados,2108,2025-08-18 00:00:00,0,S,,BS2,S
6887,2025-08-08 00:00:00,2025-08-20 00:00:00,17000,0,60084,Serviços tomados,17000,2025-08-15 00:00:00,0,S,,CONTABILIZEI,
6888,2025-08-08 00:00:00,2025-08-20 00:00:00,7280,0,60086,Serviços tomados,7280,2025-08-18 00:00:00,0,S,,BS2,S
6889,2025-08-08 00:00:00,2025-08-20 00:00:00,2240,0,60086,Serviços tomados,2240,2025-08-18 00:00:00,0,S,,BS2,S
6890,2025-08-08 00:00:00,2025-08-20 00:00:00,16000,0,70088,Serviços tomados,16000,2025-08-15 00:00:00,0,S,,CONTABILIZEI,
6891,2025-08-08 00:00:00,2025-08-20 00:00:00,8100,0,70091,Serviços tomados,8100,2025-08-20 00:00:00,0,S,,BS2,S
6892,2025-08-08 00:00:00,2025-08-20 00:00:00,4200,0,70091,Serviços tomados,4200,2025-08-20 00:00:00,0,S,,BS2,S
6893,2025-08-08 00:00:00,2025-08-20 00:00:00,1120,0,70094,Serviços tomados,1120,2025-08-18 00:00:00,0,S,,BS2,S
6894,2025-08-08 00:00:00,2025-08-20 00:00:00,14700,0,70096,Serviços tomados,14700,2025-08-18 00:00:00,0,S,,BS2,S
6897,2025-08-08 00:00:00,2025-08-08 00:00:00,3000,0,50081,Adiantamento Prestador,3000,2025-08-08 00:00:00,0,S,,BS2,S
6898,2025-08-08 00:00:00,2025-08-20 00:00:00,12390,0,66,Serviços tomados,12390,2025-08-19 00:00:00,0,S,,BS2,S
6900,2025-08-08 00:00:00,2025-08-20 00:00:00,9520,0,51,Serviços tomados,9520,2025-08-18 00:00:00,0,S,,BS2,S
6902,2025-08-08 00:00:00,2025-08-20 00:00:00,3290,3290,50081,Serviços tomados,0,2025-08-08 00:00:00,0,S,pagando 12 hrs por erro do Milanes,BS2,S
6903,2025-08-13 00:00:00,2025-09-19 00:00:00,2450,0,43,Adiantamento Prestador,2450,2025-08-13 00:00:00,0,S,"Ref.ao projeto TBC Larissa, sendo tocado pelo Loureiro",BS2,S
6906,2025-08-20 00:00:00,2025-08-26 00:00:00,3000,0,70099,Hospedagem,3000,2025-08-26 00:00:00,0,S,PGTO A ITNIA REF. A 4 MESES DA PARTE MAISROI360 DO ALUGUEL,BS2,S
6907,2025-08-25 00:00:00,2025-08-25 00:00:00,3500,0,43,Adiantamento Prestador,3500,2025-08-25 00:00:00,0,S,,CONTABILIZEI,S
6909,2025-09-02 00:00:00,2025-09-19 00:00:00,5135,0,32,Serviços tomados,5135,2025-09-02 00:00:00,0,S,,BS2,S
6910,2025-09-02 00:00:00,2025-09-26 00:00:00,11000,0,42,Adiantamento Prestador,11000,2025-09-02 00:00:00,0,N,1k adiantado em 02/09 e 10K (5k Contabilizei bank e 5k Nubank) adiantado em 24/09/25,CONTABILIZEI,S
6913,2025-09-02 00:00:00,2025-09-02 00:00:00,7840,0,70096,Serviços tomados,7840,2025-09-02 00:00:00,0,S,,BS2,N
6914,2025-09-02 00:00:00,2025-09-02 00:00:00,753.52,0,70096,Combustível,753.52,2025-09-02 00:00:00,0,S,,BS2,N
6915,2025-09-02 00:00:00,2025-09-19 00:00:00,1732.5,1732.5,43,Serviços tomados,,,0,S,"Projeto Larissa Beneficiamento, faltam receber 45,25 hrs",CONTABILIZEI,S
6916,2025-09-02 00:00:00,2025-09-19 00:00:00,512.5,0,43,Serviços tomados,512.5,2025-09-03 00:00:00,0,S,APOIO A LEVANTAMENTO DEV MARIAH,CONTABILIZEI,S
6917,2025-09-02 00:00:00,2025-09-19 00:00:00,6160,6160,43,Serviços tomados,,,0,S,,CONTABILIZEI,S
6922,2025-09-02 00:00:00,2025-09-19 00:00:00,520,0,39,Serviços tomados,520,2025-09-19 00:00:00,0,S,8 hrs na AXION apoio ao Robert,CONTABILIZEI,S
6923,2025-09-02 00:00:00,2025-09-19 00:00:00,2600,864,39,Serviços tomados,1736,2025-09-19 00:00:00,0,S,Projeto CIAP Luana/ Desconto pois receberá do Caritá,CONTABILIZEI,S
6929,2025-09-02 00:00:00,2025-09-19 00:00:00,2800,0,55,Serviços tomados,2800,2025-09-18 00:00:00,0,S,faltará 30 hrs para finalização total,CONTABILIZEI,S
6930,2025-09-02 00:00:00,2025-09-19 00:00:00,5152,5152,55,Serviços tomados,0,2025-09-02 00:00:00,0,S,Vai faturar contra o Caritá,CONTABILIZEI,S
6931,2025-09-02 00:00:00,2025-09-19 00:00:00,6720,1232,55,Serviços tomados,5488,2025-09-18 00:00:00,0,S,Desconto pois já recebeu do Caritá,CONTABILIZEI,S
6932,2025-09-02 00:00:00,2025-09-15 00:00:00,17000,0,60084,Serviços tomados,17000,2025-09-15 00:00:00,0,S,,CONTABILIZEI,S
6933,2025-09-02 00:00:00,2025-09-15 00:00:00,1085,0,60084,Serviços tomados,1085,2025-09-16 00:00:00,0,S,,CONTABILIZEI,S
6934,2025-09-02 00:00:00,2025-09-15 00:00:00,3640,0,63,Serviços tomados,3640,2025-09-01 00:00:00,0,S,Faturar contra Caritá,CONTABILIZEI,S
6935,2025-09-08 00:00:00,2025-09-08 00:00:00,1000,0,70102,Adiantamento Prestador,1000,2025-09-08 00:00:00,0,N,,CONTABILIZEI,S
6939,2025-09-09 00:00:00,2025-09-19 00:00:00,11760,0,30,Serviços tomados,11760,2025-09-10 00:00:00,0,S,,BS2,S
6944,2025-09-09 00:00:00,2025-09-19 00:00:00,11200,10000,40,Serviços tomados,1200,2025-09-19 00:00:00,0,S,Desconto de 10K ref. adiantamento realizado em 01/09/25,BS2,S
6945,2025-09-09 00:00:00,2025-09-19 00:00:00,630,0,44,Serviços tomados,630,2025-09-12 00:00:00,0,S,Serv.Prestados p/ TBC Mariah,BS2,S
6946,2025-09-09 00:00:00,2025-09-19 00:00:00,10920,0,45,Serviços tomados,10920,2025-09-18 00:00:00,0,S,,BS2,S
